P.SYMBOL,P.DATE,P.PRICE,EST.S.DATE,EST.S.PRICE,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
0823.HK,2020-03-03,71.65,2020-12-08,86.18,2020-03-04,73.9,OPEN,3.14,inf,0.0,15.0
0435.HK,2020-03-03,4.59,2020-12-11,5.3,2020-03-04,4.62,OPEN,0.65,inf,0.0,4.0
1270.HK,2020-03-03,1.78,2020-10-15,1.99,2020-03-04,1.78,OPEN,0.0,,0.0,0.0
0173.HK,2020-03-03,3.78,2021-03-02,5.62,2020-03-04,3.8,OPEN,0.53,inf,0.0,1.0
0808.HK,2020-03-03,2.86,2020-11-08,3.2,2020-03-04,2.86,OPEN,0.0,,0.0,0.0
0808.HK,2020-03-03,2.86,2020-12-02,3.28,2020-03-04,2.86,OPEN,0.0,,0.0,0.0
1038.HK,2020-03-03,52.6,2020-07-18,55.8,2020-03-04,52.85,OPEN,0.48,inf,0.0,8.0
0808.HK,2020-03-03,2.86,2020-10-30,3.18,2020-03-04,2.86,OPEN,0.0,,0.0,0.0
1038.HK,2020-03-03,52.6,2020-04-27,54.67,2020-03-04,52.85,OPEN,0.48,inf,0.0,12.0
0006.HK,2020-03-03,55.15,2021-02-21,60.08,2020-03-04,55.3,OPEN,0.27,inf,0.0,3.0
1038.HK,2020-03-03,52.6,2020-07-24,55.79,2020-03-04,52.85,OPEN,0.48,inf,0.0,8.0
1038.HK,2020-03-03,52.6,2020-04-29,54.31,2020-03-04,52.85,OPEN,0.48,inf,0.0,15.0
0435.HK,2020-03-03,4.59,2020-05-10,4.8,2020-03-04,4.62,OPEN,0.65,inf,0.0,14.0
0006.HK,2020-03-03,55.15,2020-08-06,57.68,2020-03-04,55.3,OPEN,0.27,inf,0.0,6.0
0435.HK,2020-03-03,4.59,2020-07-01,4.85,2020-03-04,4.62,OPEN,0.65,inf,0.0,12.0
ASX-RIO,2020-03-04,90.0,2020-08-06,102.44,2020-03-04,90.0,OPEN,0.0,,0.0,0.0
0823.HK,2020-03-04,73.9,2020-11-06,87.89,2020-03-04,73.9,OPEN,0.0,,0.0,0.0
0435.HK,2020-03-04,4.62,2020-11-08,5.5,2020-03-04,4.62,OPEN,0.0,,0.0,0.0
0823.HK,2020-03-04,73.9,2020-11-28,88.5,2020-03-04,73.9,OPEN,0.0,,0.0,0.0
0823.HK,2020-03-04,73.9,2021-02-08,77.42,2020-03-04,73.9,OPEN,0.0,,0.0,0.0
0823.HK,2020-03-04,73.9,2021-02-14,79.07,2020-03-04,73.9,OPEN,0.0,,0.0,0.0
1038.HK,2020-03-04,52.85,2021-02-16,65.38,2020-03-04,52.85,OPEN,0.0,,0.0,0.0
0435.HK,2020-03-04,4.62,2020-10-28,5.27,2020-03-04,4.62,OPEN,0.0,,0.0,0.0
0435.HK,2020-03-04,4.62,2020-10-14,5.41,2020-03-04,4.62,OPEN,0.0,,0.0,0.0
0823.HK,2020-03-04,73.9,2020-12-17,89.55,2020-03-04,73.9,OPEN,0.0,,0.0,0.0
0823.HK,2020-03-04,73.9,2020-12-09,88.89,2020-03-04,73.9,OPEN,0.0,,0.0,0.0
0435.HK,2020-03-04,4.62,2020-12-12,5.33,2020-03-04,4.62,OPEN,0.0,,0.0,0.0
2208.HK,2020-03-04,7.74,2021-01-27,10.29,2020-03-04,7.74,OPEN,0.0,,0.0,0.0
1038.HK,2020-03-04,52.85,2020-07-25,56.06,2020-03-04,52.85,OPEN,0.0,,0.0,0.0
1038.HK,2020-03-04,52.85,2020-04-30,54.57,2020-03-04,52.85,OPEN,0.0,,0.0,0.0
0435.HK,2020-03-04,4.62,2020-05-11,4.83,2020-03-04,4.62,OPEN,0.0,,0.0,0.0
0435.HK,2020-03-04,4.62,2020-07-02,4.89,2020-03-04,4.62,OPEN,0.0,,0.0,0.0
