P.SYMBOL,P.DATE,P.PRICE,EST.S.DATE,EST.S.PRICE,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
0173.HK,2020-03-03,3.78,2021-03-02,5.62,2020-03-05,3.87,OPEN,2.38,300.0,1.0,5.0
0808.HK,2020-03-03,2.86,2020-11-08,3.2,2020-03-05,2.95,OPEN,3.15,397.0,1.0,26.0
0808.HK,2020-03-03,2.86,2020-12-02,3.28,2020-03-05,2.95,OPEN,3.15,397.0,1.0,21.0
1038.HK,2020-03-03,52.6,2020-07-18,55.8,2020-03-05,54.45,OPEN,3.52,444.0,1.0,58.0
0808.HK,2020-03-03,2.86,2020-10-30,3.18,2020-03-05,2.95,OPEN,3.15,397.0,1.0,28.0
1038.HK,2020-03-03,52.6,2020-04-27,54.67,2020-03-05,54.45,OPEN,3.52,444.0,4.0,89.0
0006.HK,2020-03-03,55.15,2021-02-21,60.08,2020-03-05,56.6,OPEN,2.63,331.0,1.0,29.0
1038.HK,2020-03-03,52.6,2020-07-24,55.79,2020-03-05,54.45,OPEN,3.52,444.0,1.0,58.0
1038.HK,2020-03-03,52.6,2020-04-29,54.31,2020-03-05,54.31,CLOSED,3.25,410.0,4.0,100.0
0435.HK,2020-03-03,4.59,2020-05-10,4.8,2020-03-05,4.72,OPEN,2.83,357.0,3.0,62.0
0006.HK,2020-03-03,55.15,2020-08-06,57.68,2020-03-05,56.6,OPEN,2.63,331.0,1.0,57.0
0435.HK,2020-03-03,4.59,2020-07-01,4.85,2020-03-05,4.72,OPEN,2.83,357.0,2.0,50.0
ASX-RIO,2020-03-04,90.0,2020-08-06,102.44,2020-03-05,88.45,OPEN,-1.72,-inf,0.0,-12.0
0823.HK,2020-03-04,73.9,2020-11-06,87.89,2020-03-05,74.55,OPEN,0.88,inf,0.0,5.0
0435.HK,2020-03-04,4.62,2020-11-08,5.5,2020-03-05,4.72,OPEN,2.16,inf,0.0,11.0
0823.HK,2020-03-04,73.9,2020-11-28,88.5,2020-03-05,74.55,OPEN,0.88,inf,0.0,4.0
0823.HK,2020-03-04,73.9,2021-02-08,77.42,2020-03-05,74.55,OPEN,0.88,inf,0.0,18.0
0823.HK,2020-03-04,73.9,2021-02-14,79.07,2020-03-05,74.55,OPEN,0.88,inf,0.0,13.0
1038.HK,2020-03-04,52.85,2021-02-16,65.38,2020-03-05,54.45,OPEN,3.03,inf,0.0,13.0
0435.HK,2020-03-04,4.62,2020-10-28,5.27,2020-03-05,4.72,OPEN,2.16,inf,0.0,15.0
0435.HK,2020-03-04,4.62,2020-10-14,5.41,2020-03-05,4.72,OPEN,2.16,inf,0.0,13.0
0823.HK,2020-03-04,73.9,2020-12-17,89.55,2020-03-05,74.55,OPEN,0.88,inf,0.0,4.0
0823.HK,2020-03-04,73.9,2020-12-09,88.89,2020-03-05,74.55,OPEN,0.88,inf,0.0,4.0
0435.HK,2020-03-04,4.62,2020-12-12,5.33,2020-03-05,4.72,OPEN,2.16,inf,0.0,14.0
2208.HK,2020-03-04,7.74,2021-01-27,10.29,2020-03-05,7.96,OPEN,2.84,inf,0.0,9.0
1038.HK,2020-03-04,52.85,2020-07-25,56.06,2020-03-05,54.45,OPEN,3.03,inf,0.0,50.0
1038.HK,2020-03-04,52.85,2020-04-30,54.57,2020-03-05,54.57,CLOSED,3.25,inf,0.0,100.0
0435.HK,2020-03-04,4.62,2020-05-11,4.83,2020-03-05,4.72,OPEN,2.16,inf,0.0,48.0
0435.HK,2020-03-04,4.62,2020-07-02,4.89,2020-03-05,4.72,OPEN,2.16,inf,0.0,37.0
XAR,2020-03-04,105.71,2020-10-29,121.58,2020-03-04,105.71,OPEN,0.0,,0.0,0.0
JNJ,2020-03-04,143.48,2021-01-26,160.47,2020-03-04,143.48,OPEN,0.0,,0.0,0.0
XAR,2020-03-04,105.71,2020-08-11,116.84,2020-03-04,105.71,OPEN,0.0,,0.0,0.0
LMT,2020-03-04,402.03,2020-12-12,449.71,2020-03-04,402.03,OPEN,0.0,,0.0,0.0
DIS,2020-03-04,119.18,2020-05-26,131.04,2020-03-04,119.18,OPEN,0.0,,0.0,0.0
DIS,2020-03-04,119.18,2021-02-01,133.61,2020-03-04,119.18,OPEN,0.0,,0.0,0.0
LMT,2020-03-04,402.03,2021-02-28,463.62,2020-03-04,402.03,OPEN,0.0,,0.0,0.0
UPS,2020-03-04,95.82,2020-05-09,98.43,2020-03-04,95.82,OPEN,0.0,,0.0,0.0
XAR,2020-03-04,105.71,2020-07-28,112.67,2020-03-04,105.71,OPEN,0.0,,0.0,0.0
MMM,2020-03-04,153.98,2020-11-19,174.37,2020-03-04,153.98,OPEN,0.0,,0.0,0.0
JNJ,2020-03-04,143.48,2020-07-21,151.4,2020-03-04,143.48,OPEN,0.0,,0.0,0.0
XAR,2020-03-04,105.71,2020-07-31,114.8,2020-03-04,105.71,OPEN,0.0,,0.0,0.0
LMT,2020-03-04,402.03,2020-07-17,430.57,2020-03-04,402.03,OPEN,0.0,,0.0,0.0
LMT,2020-03-04,402.03,2020-07-28,434.47,2020-03-04,402.03,OPEN,0.0,,0.0,0.0
DIS,2020-03-04,119.18,2020-10-26,137.51,2020-03-04,119.18,OPEN,0.0,,0.0,0.0
DIS,2020-03-04,119.18,2020-09-23,128.0,2020-03-04,119.18,OPEN,0.0,,0.0,0.0
ITA,2020-03-04,211.18,2020-10-22,232.19,2020-03-04,211.18,OPEN,0.0,,0.0,0.0
LMT,2020-03-04,402.03,2020-05-01,425.91,2020-03-04,402.03,OPEN,0.0,,0.0,0.0
LMT,2020-03-04,402.03,2020-04-29,420.0,2020-03-04,402.03,OPEN,0.0,,0.0,0.0
LMT,2020-03-04,402.03,2020-04-26,414.57,2020-03-04,402.03,OPEN,0.0,,0.0,0.0
DIS,2020-03-04,119.18,2020-08-20,127.2,2020-03-04,119.18,OPEN,0.0,,0.0,0.0
UPS,2020-03-04,95.82,2020-09-07,101.64,2020-03-04,95.82,OPEN,0.0,,0.0,0.0
XAR,2020-03-04,105.71,2020-10-18,119.06,2020-03-04,105.71,OPEN,0.0,,0.0,0.0
UPS,2020-03-04,95.82,2020-05-04,99.18,2020-03-04,95.82,OPEN,0.0,,0.0,0.0
